reference_driver_code,comparison_driver_code,team,year,race_name,session_name,session_kind,matched_gap_median_s,matched_gap_se_s,n_matched_pairs,weather_bucket,skip_reason
HAM,RUS,Mercedes,2022,French Grand Prix,Race,race,0.1139999999999901,0.0460638064565353,37,dry,
LEC,SAI,Ferrari,2022,French Grand Prix,Race,race,-0.9590000000000032,0.1238651068802356,16,dry,
MAG,MSC,Haas F1 Team,2022,French Grand Prix,Race,race,0.2869999999999919,0.1579627932237277,27,dry,
NOR,RIC,McLaren,2022,French Grand Prix,Race,race,0.3070000000000021,0.0454783911221499,39,dry,
PER,VER,Red Bull Racing,2022,French Grand Prix,Race,race,-0.3930000000000007,0.0781602165967992,33,dry,
STR,VET,Aston Martin,2022,French Grand Prix,Race,race,-0.0305000000000035,0.0458959710231322,38,dry,
ALO,OCO,Alpine,2022,French Grand Prix,Qualifying,qualifying,0.527000000000001,0.0518851291086608,3,dry,
HAM,RUS,Mercedes,2022,French Grand Prix,Qualifying,qualifying,0.3589999999999946,0.0854422709240603,5,dry,
PER,VER,Red Bull Racing,2022,French Grand Prix,Qualifying,qualifying,-0.1589999999999918,0.1193067508769097,3,dry,
STR,VET,Aston Martin,2022,French Grand Prix,Qualifying,qualifying,0.2240000000000037,0.1794665646069252,3,dry,
BOT,ZHO,Alfa Romeo,2022,French Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
GAS,TSU,AlphaTauri,2022,French Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
LEC,SAI,Ferrari,2022,French Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
MAG,MSC,Haas F1 Team,2022,French Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
NOR,RIC,McLaren,2022,French Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,LAT,Williams,2022,French Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,LAT,Williams,2022,Hungarian Grand Prix,Race,race,0.7069999999999936,0.1106764060803521,29,dry,
ALB,LAT,Williams,2022,Hungarian Grand Prix,Race,race,,,2,wet,insufficient_matched_pairs
ALO,OCO,Alpine,2022,Hungarian Grand Prix,Race,race,0.034000000000006,0.1377868780681511,27,dry,
ALO,OCO,Alpine,2022,Hungarian Grand Prix,Race,race,-0.0225000000000008,0.2946830404185333,10,wet,
BOT,ZHO,Alfa Romeo,2022,Hungarian Grand Prix,Race,race,0.0570000000000021,0.0553988987772829,28,dry,
BOT,ZHO,Alfa Romeo,2022,Hungarian Grand Prix,Race,race,,,2,wet,insufficient_matched_pairs
GAS,TSU,AlphaTauri,2022,Hungarian Grand Prix,Race,race,0.4690000000000083,0.1397490292996361,21,dry,
GAS,TSU,AlphaTauri,2022,Hungarian Grand Prix,Race,race,1.7169999999999987,0.922680206270186,8,wet,
HAM,RUS,Mercedes,2022,Hungarian Grand Prix,Race,race,-0.4140000000000015,0.2576480554389472,24,dry,
HAM,RUS,Mercedes,2022,Hungarian Grand Prix,Race,race,,,1,wet,insufficient_matched_pairs
LEC,SAI,Ferrari,2022,Hungarian Grand Prix,Race,race,0.1850000000000022,0.0802269514486169,23,dry,
LEC,SAI,Ferrari,2022,Hungarian Grand Prix,Race,race,,,6,wet,insufficient_matched_pairs
MAG,MSC,Haas F1 Team,2022,Hungarian Grand Prix,Race,race,0.0364999999999966,0.2824145505783632,22,dry,
MAG,MSC,Haas F1 Team,2022,Hungarian Grand Prix,Race,race,,,7,wet,insufficient_matched_pairs
NOR,RIC,McLaren,2022,Hungarian Grand Prix,Race,race,0.4384999999999976,0.122572459724373,26,dry,
NOR,RIC,McLaren,2022,Hungarian Grand Prix,Race,race,0.8255000000000052,0.558441532985785,8,wet,
PER,VER,Red Bull Racing,2022,Hungarian Grand Prix,Race,race,-0.2224999999999966,0.0654447367120773,32,dry,
PER,VER,Red Bull Racing,2022,Hungarian Grand Prix,Race,race,0.4699999999999988,0.1738183827387913,8,wet,
STR,VET,Aston Martin,2022,Hungarian Grand Prix,Race,race,0.0719999999999956,0.1098730199799722,28,dry,
STR,VET,Aston Martin,2022,Hungarian Grand Prix,Race,race,,,2,wet,insufficient_matched_pairs
ALB,LAT,Williams,2022,Hungarian Grand Prix,Qualifying,qualifying,0.3685000000000045,0.1949398603849842,4,dry,
ALO,OCO,Alpine,2022,Hungarian Grand Prix,Qualifying,qualifying,0.5870000000000033,0.3372176084837104,3,dry,
BOT,ZHO,Alfa Romeo,2022,Hungarian Grand Prix,Qualifying,qualifying,0.1280000000000001,0.1825471365348019,5,dry,
GAS,TSU,AlphaTauri,2022,Hungarian Grand Prix,Qualifying,qualifying,0.1239999999999952,0.3142428288943282,3,dry,
HAM,RUS,Mercedes,2022,Hungarian Grand Prix,Qualifying,qualifying,-0.1739999999999923,0.1307852468009311,3,dry,
LEC,SAI,Ferrari,2022,Hungarian Grand Prix,Qualifying,qualifying,-0.1459999999999865,0.2742305278016635,5,dry,
MAG,MSC,Haas F1 Team,2022,Hungarian Grand Prix,Qualifying,qualifying,0.6490000000000009,0.2441782427044027,3,dry,
NOR,RIC,McLaren,2022,Hungarian Grand Prix,Qualifying,qualifying,0.6099999999999994,0.159876196067672,3,dry,
PER,VER,Red Bull Racing,2022,Hungarian Grand Prix,Qualifying,qualifying,-0.67349999999999,0.0773028516331763,6,dry,
STR,VET,Aston Martin,2022,Hungarian Grand Prix,Qualifying,qualifying,0.5570000000000022,0.4105339200645014,3,dry,
ALB,LAT,Williams,2022,Belgian Grand Prix,Race,race,0.8879999999999981,0.2958010569103315,22,dry,
ALO,OCO,Alpine,2022,Belgian Grand Prix,Race,race,1.0559999999999974,0.360183256325358,27,dry,
GAS,TSU,AlphaTauri,2022,Belgian Grand Prix,Race,race,0.2310000000000016,0.4114419371276771,14,dry,
LEC,SAI,Ferrari,2022,Belgian Grand Prix,Race,race,-1.0859999999999983,0.8013286242753842,11,dry,
MAG,MSC,Haas F1 Team,2022,Belgian Grand Prix,Race,race,-0.5499999999999972,0.2142738728066658,30,dry,
NOR,RIC,McLaren,2022,Belgian Grand Prix,Race,race,0.0745000000000004,0.1722184156251287,28,dry,
PER,VER,Red Bull Racing,2022,Belgian Grand Prix,Race,race,-1.240000000000002,0.2316036368639525,20,dry,
STR,VET,Aston Martin,2022,Belgian Grand Prix,Race,race,-0.1270000000000024,0.2331001656009797,30,dry,
BOT,ZHO,Alfa Romeo,2022,Belgian Grand Prix,Race,race,,,0,,teammate_dnf_no_matched_laps
HAM,RUS,Mercedes,2022,Belgian Grand Prix,Race,race,,,0,,missing_lap_time_data
ALO,OCO,Alpine,2022,Belgian Grand Prix,Qualifying,qualifying,-0.1810000000000116,0.0653720338815757,3,dry,
HAM,RUS,Mercedes,2022,Belgian Grand Prix,Qualifying,qualifying,-0.1425000000000054,0.1899063459444676,4,dry,
LEC,SAI,Ferrari,2022,Belgian Grand Prix,Qualifying,qualifying,-0.2560000000000002,0.124480750951134,3,dry,
NOR,RIC,McLaren,2022,Belgian Grand Prix,Qualifying,qualifying,0.1640000000000014,0.1112553177593303,3,dry,
PER,VER,Red Bull Racing,2022,Belgian Grand Prix,Qualifying,qualifying,-0.7959999999999923,0.3158943025909272,3,dry,
BOT,ZHO,Alfa Romeo,2022,Belgian Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
GAS,TSU,AlphaTauri,2022,Belgian Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
STR,VET,Aston Martin,2022,Belgian Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
MAG,MSC,Haas F1 Team,2022,Belgian Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,LAT,Williams,2022,Belgian Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,LAT,Williams,2022,Dutch Grand Prix,Race,race,0.5744999999999933,0.3851376097376562,22,dry,
ALO,OCO,Alpine,2022,Dutch Grand Prix,Race,race,0.0729999999999932,0.0802670772028156,43,dry,
BOT,ZHO,Alfa Romeo,2022,Dutch Grand Prix,Race,race,-0.2085000000000008,0.1678959250298864,30,dry,
GAS,TSU,AlphaTauri,2022,Dutch Grand Prix,Race,race,-0.1060000000000087,0.0798032409195337,25,dry,
HAM,RUS,Mercedes,2022,Dutch Grand Prix,Race,race,0.0030000000000001,0.0457997621086524,33,dry,
LEC,SAI,Ferrari,2022,Dutch Grand Prix,Race,race,0.446000000000005,0.0712218637278809,44,dry,
MAG,MSC,Haas F1 Team,2022,Dutch Grand Prix,Race,race,-0.2309999999999945,0.0904548232547602,41,dry,
NOR,RIC,McLaren,2022,Dutch Grand Prix,Race,race,0.7519999999999953,0.1638388973482306,37,dry,
PER,VER,Red Bull Racing,2022,Dutch Grand Prix,Race,race,-0.4585000000000079,0.0595555164408674,30,dry,
STR,VET,Aston Martin,2022,Dutch Grand Prix,Race,race,0.6770000000000067,0.0853132358970134,33,dry,
ALO,OCO,Alpine,2022,Dutch Grand Prix,Qualifying,qualifying,0.4119999999999919,0.3953034172261465,3,dry,
BOT,ZHO,Alfa Romeo,2022,Dutch Grand Prix,Qualifying,qualifying,-0.2249999999999943,0.0457900592763104,3,dry,
GAS,TSU,AlphaTauri,2022,Dutch Grand Prix,Qualifying,qualifying,-0.117999999999995,0.1069566972147063,5,dry,
HAM,RUS,Mercedes,2022,Dutch Grand Prix,Qualifying,qualifying,0.3430000000000035,0.3501115461545832,3,dry,
LEC,SAI,Ferrari,2022,Dutch Grand Prix,Qualifying,qualifying,-0.0325000000000059,0.125812296011074,4,dry,
MAG,MSC,Haas F1 Team,2022,Dutch Grand Prix,Qualifying,qualifying,0.144999999999996,0.2153130112018114,3,dry,
PER,VER,Red Bull Racing,2022,Dutch Grand Prix,Qualifying,qualifying,-0.5619999999999976,0.2334885055805534,3,dry,
STR,VET,Aston Martin,2022,Dutch Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
NOR,RIC,McLaren,2022,Dutch Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,LAT,Williams,2022,Dutch Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
BOT,ZHO,Alfa Romeo,2022,Italian Grand Prix,Race,race,-0.3349999999999937,0.148374182987394,11,dry,
DEV,LAT,Williams,2022,Italian Grand Prix,Race,race,1.0869999999999962,0.1588470535016501,10,dry,
GAS,TSU,AlphaTauri,2022,Italian Grand Prix,Race,race,0.0439999999999969,0.0363650228363162,31,dry,
LEC,SAI,Ferrari,2022,Italian Grand Prix,Race,race,0.9110000000000014,0.3404104736190537,20,dry,
MAG,MSC,Haas F1 Team,2022,Italian Grand Prix,Race,race,-0.465999999999994,0.167492662355529,15,dry,
NOR,RIC,McLaren,2022,Italian Grand Prix,Race,race,0.0600000000000022,0.0705012537887492,12,dry,
ALO,OCO,Alpine,2022,Italian Grand Prix,Race,race,,,0,,no_compound_overlap
STR,VET,Aston Martin,2022,Italian Grand Prix,Race,race,,,0,,insufficient_matched_pairs
HAM,RUS,Mercedes,2022,Italian Grand Prix,Race,race,,,0,,insufficient_matched_pairs
PER,VER,Red Bull Racing,2022,Italian Grand Prix,Race,race,,,0,,insufficient_matched_pairs
ALO,OCO,Alpine,2022,Italian Grand Prix,Qualifying,qualifying,0.1565000000000012,0.0729855158594869,4,dry,
BOT,ZHO,Alfa Romeo,2022,Italian Grand Prix,Qualifying,qualifying,-0.0460000000000064,0.2358432919914776,4,dry,
HAM,RUS,Mercedes,2022,Italian Grand Prix,Qualifying,qualifying,-0.2689999999999983,0.2668369724923615,4,dry,
LEC,SAI,Ferrari,2022,Italian Grand Prix,Qualifying,qualifying,-0.1859999999999928,0.2282021385527301,3,dry,
MAG,MSC,Haas F1 Team,2022,Italian Grand Prix,Qualifying,qualifying,0.6059999999999945,0.1333372431859202,3,dry,
NOR,RIC,McLaren,2022,Italian Grand Prix,Qualifying,qualifying,0.4009999999999962,0.1253414354251388,4,dry,
PER,VER,Red Bull Racing,2022,Italian Grand Prix,Qualifying,qualifying,-0.5,0.2916557980368793,3,dry,
GAS,TSU,AlphaTauri,2022,Italian Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
STR,VET,Aston Martin,2022,Italian Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
DEV,LAT,Williams,2022,Italian Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALO,OCO,Alpine,2022,Singapore Grand Prix,Race,race,1.6770000000000067,0.1500195360784892,13,dry,
GAS,TSU,AlphaTauri,2022,Singapore Grand Prix,Race,race,0.5879999999999939,0.1309374598554358,15,dry,
HAM,RUS,Mercedes,2022,Singapore Grand Prix,Race,race,2.4240000000000066,0.108390186347737,17,dry,
LEC,SAI,Ferrari,2022,Singapore Grand Prix,Race,race,0.7370000000000019,0.171478056974571,32,dry,
MAG,MSC,Haas F1 Team,2022,Singapore Grand Prix,Race,race,0.1329999999999955,0.5948411505346343,11,dry,
NOR,RIC,McLaren,2022,Singapore Grand Prix,Race,race,1.5749999999999955,0.2064800456903001,16,dry,
PER,VER,Red Bull Racing,2022,Singapore Grand Prix,Race,race,2.0359999999999943,0.1832722918964484,18,dry,
STR,VET,Aston Martin,2022,Singapore Grand Prix,Race,race,-0.0339999999999918,0.1374560461952688,31,dry,
BOT,ZHO,Alfa Romeo,2022,Singapore Grand Prix,Race,race,,,0,,insufficient_matched_pairs
ALB,LAT,Williams,2022,Singapore Grand Prix,Race,race,,,0,,insufficient_matched_pairs
BOT,ZHO,Alfa Romeo,2022,Singapore Grand Prix,Qualifying,qualifying,-0.7079999999999984,0.172211728515909,3,dry,
GAS,TSU,AlphaTauri,2022,Singapore Grand Prix,Qualifying,qualifying,1.1350000000000051,1.890985919199458,4,dry,
HAM,RUS,Mercedes,2022,Singapore Grand Prix,Qualifying,qualifying,1.5119999999999931,0.5848790389595189,4,dry,
LEC,SAI,Ferrari,2022,Singapore Grand Prix,Qualifying,qualifying,0.1709999999999922,1.902640108518045,3,dry,
MAG,MSC,Haas F1 Team,2022,Singapore Grand Prix,Qualifying,qualifying,-0.0630000000000023,1.140500208998985,3,dry,
PER,VER,Red Bull Racing,2022,Singapore Grand Prix,Qualifying,qualifying,3.1850000000000023,1.841859759872898,3,dry,
ALO,OCO,Alpine,2022,Singapore Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
STR,VET,Aston Martin,2022,Singapore Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
NOR,RIC,McLaren,2022,Singapore Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,LAT,Williams,2022,Singapore Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALO,OCO,Alpine,2022,Japanese Grand Prix,Race,race,,,2,dry,insufficient_matched_pairs
ALO,OCO,Alpine,2022,Japanese Grand Prix,Race,race,-0.3619999999999947,0.295128607408552,9,wet,
GAS,TSU,AlphaTauri,2022,Japanese Grand Prix,Race,race,,,2,dry,insufficient_matched_pairs
GAS,TSU,AlphaTauri,2022,Japanese Grand Prix,Race,race,-0.3260000000000076,0.4659446441535911,13,wet,
HAM,RUS,Mercedes,2022,Japanese Grand Prix,Race,race,,,3,dry,insufficient_matched_pairs
HAM,RUS,Mercedes,2022,Japanese Grand Prix,Race,race,-0.6090000000000018,0.3951238601956283,16,wet,
MAG,MSC,Haas F1 Team,2022,Japanese Grand Prix,Race,race,0.1639999999999872,0.5983324535080122,9,wet,
NOR,RIC,McLaren,2022,Japanese Grand Prix,Race,race,,,1,dry,insufficient_matched_pairs
NOR,RIC,McLaren,2022,Japanese Grand Prix,Race,race,-0.3369999999999891,0.1531751907296172,11,wet,
PER,VER,Red Bull Racing,2022,Japanese Grand Prix,Race,race,,,2,dry,insufficient_matched_pairs
PER,VER,Red Bull Racing,2022,Japanese Grand Prix,Race,race,-0.8299999999999983,0.2283446071941177,15,wet,
BOT,ZHO,Alfa Romeo,2022,Japanese Grand Prix,Race,race,,,0,,insufficient_matched_pairs
STR,VET,Aston Martin,2022,Japanese Grand Prix,Race,race,,,0,,insufficient_matched_pairs
LEC,SAI,Ferrari,2022,Japanese Grand Prix,Race,race,,,0,,missing_lap_time_data
ALB,LAT,Williams,2022,Japanese Grand Prix,Race,race,,,0,,missing_lap_time_data
ALO,OCO,Alpine,2022,Japanese Grand Prix,Qualifying,qualifying,-0.0769999999999981,0.2507348888038143,4,dry,
BOT,ZHO,Alfa Romeo,2022,Japanese Grand Prix,Qualifying,qualifying,0.2734999999999985,0.1747852348514348,4,dry,
GAS,TSU,AlphaTauri,2022,Japanese Grand Prix,Qualifying,qualifying,-0.4180000000000063,0.294343253306014,3,dry,
HAM,RUS,Mercedes,2022,Japanese Grand Prix,Qualifying,qualifying,0.0230000000000032,0.0323425333494989,4,dry,
LEC,SAI,Ferrari,2022,Japanese Grand Prix,Qualifying,qualifying,0.0470000000000112,0.067219342007638,3,dry,
NOR,RIC,McLaren,2022,Japanese Grand Prix,Qualifying,qualifying,-0.3079999999999927,0.4052519237433638,3,dry,
PER,VER,Red Bull Racing,2022,Japanese Grand Prix,Qualifying,qualifying,-0.3770000000000095,0.1389358870115962,3,dry,
STR,VET,Aston Martin,2022,Japanese Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
MAG,MSC,Haas F1 Team,2022,Japanese Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,LAT,Williams,2022,Japanese Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,LAT,Williams,2022,United States Grand Prix,Race,race,0.6850000000000023,0.1114787092390903,33,dry,
ALO,OCO,Alpine,2022,United States Grand Prix,Race,race,0.3230000000000075,0.1216841511152227,29,dry,
BOT,ZHO,Alfa Romeo,2022,United States Grand Prix,Race,race,0.1929999999999978,0.1845320697433484,9,dry,
GAS,TSU,AlphaTauri,2022,United States Grand Prix,Race,race,0.0600000000000022,0.33758805601882,23,dry,
HAM,RUS,Mercedes,2022,United States Grand Prix,Race,race,0.4250000000000042,0.1023511575677353,32,dry,
MAG,MSC,Haas F1 Team,2022,United States Grand Prix,Race,race,-0.2729999999999961,0.115211262778736,17,dry,
NOR,RIC,McLaren,2022,United States Grand Prix,Race,race,0.7930000000000064,0.1371664424592893,27,dry,
PER,VER,Red Bull Racing,2022,United States Grand Prix,Race,race,-0.5290000000000106,0.1085400369016458,35,dry,
STR,VET,Aston Martin,2022,United States Grand Prix,Race,race,0.0109999999999956,0.0917720921189645,11,dry,
LEC,SAI,Ferrari,2022,United States Grand Prix,Race,race,,,0,,teammate_dnf_no_matched_laps
BOT,ZHO,Alfa Romeo,2022,United States Grand Prix,Qualifying,qualifying,0.1920000000000001,0.2840096547214121,4,dry,
GAS,TSU,AlphaTauri,2022,United States Grand Prix,Qualifying,qualifying,0.2369999999999947,0.0745185865119327,3,dry,
HAM,RUS,Mercedes,2022,United States Grand Prix,Qualifying,qualifying,-0.0510000000000019,0.1891587092186708,4,dry,
LEC,SAI,Ferrari,2022,United States Grand Prix,Qualifying,qualifying,0.159000000000006,0.1479370322451809,3,dry,
PER,VER,Red Bull Racing,2022,United States Grand Prix,Qualifying,qualifying,-0.1970000000000027,0.1781194469488988,3,dry,
STR,VET,Aston Martin,2022,United States Grand Prix,Qualifying,qualifying,0.1069999999999993,0.2160774665960599,4,dry,
ALO,OCO,Alpine,2022,United States Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
MAG,MSC,Haas F1 Team,2022,United States Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
NOR,RIC,McLaren,2022,United States Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,LAT,Williams,2022,United States Grand Prix,Qualifying,qualifying,,,0,,insufficient_matched_pairs
ALB,LAT,Williams,2022,Mexico City Grand Prix,Race,race,2.3320000000000007,0.1256843533327552,18,dry,
ALO,OCO,Alpine,2022,Mexico City Grand Prix,Race,race,0.1779999999999972,0.0587495652018941,45,dry,
BOT,ZHO,Alfa Romeo,2022,Mexico City Grand Prix,Race,race,0.4530000000000029,0.078500394316894,29,dry,
GAS,TSU,AlphaTauri,2022,Mexico City Grand Prix,Race,race,1.362000000000009,0.5108946210255031,33,dry,
HAM,RUS,Mercedes,2022,Mexico City Grand Prix,Race,race,0.0840000000000031,0.063293226679825,47,dry,
LEC,SAI,Ferrari,2022,Mexico City Grand Prix,Race,race,-0.0900000000000034,0.0500742946628893,59,dry,
MAG,MSC,Haas F1 Team,2022,Mexico City Grand Prix,Race,race,-0.8760000000000048,0.4377206271395313,41,dry,
NOR,RIC,McLaren,2022,Mexico City Grand Prix,Race,race,0.0279999999999915,0.086883575863077,25,dry,
PER,VER,Red Bull Racing,2022,Mexico City Grand Prix,Race,race,-0.177500000000002,0.0475051367961616,52,dry,
STR,VET,Aston Martin,2022,Mexico City Grand Prix,Race,race,0.4239999999999924,0.1779746971807673,36,dry,
ALB,LAT,Williams,2022,Mexico City Grand Prix,Qualifying,qualifying,0.3320000000000078,0.2878391966830579,3,dry,
ALO,OCO,Alpine,2022,Mexico City Grand Prix,Qualifying,qualifying,-0.1269999999999953,0.4376116136351837,3,dry,
BOT,ZHO,Alfa Romeo,2022,Mexico City Grand Prix,Qualifying,qualifying,0.8305000000000007,0.1716114084647776,4,dry,
GAS,TSU,AlphaTauri,2022,Mexico City Grand Prix,Qualifying,qualifying,-0.3610000000000042,0.1568817535457722,3,dry,
HAM,RUS,Mercedes,2022,Mexico City Grand Prix,Qualifying,qualifying,0.012999999999991,0.561210470283618,3,dry,
LEC,SAI,Ferrari,2022,Mexico City Grand Prix,Qualifying,qualifying,-0.1370000000000004,0.2123649380922648,3,dry,
MAG,MSC,Haas F1 Team,2022,Mexico City Grand Prix,Qualifying,qualifying,-0.4050000000000082,0.2470277502739448,4,dry,
NOR,RIC,McLaren,2022,Mexico City Grand Prix,Qualifying,qualifying,0.2220000000000013,0.0961815999824009,4,dry,
PER,VER,Red Bull Racing,2022,Mexico City Grand Prix,Qualifying,qualifying,-0.2794999999999987,0.1694236248059654,4,dry,
STR,VET,Aston Martin,2022,Mexico City Grand Prix,Qualifying,qualifying,-0.100999999999999,0.2657613024894725,3,dry,
ALB,LAT,Williams,2022,São Paulo Grand Prix,Race,race,0.0280000000000057,0.11072411927665,27,dry,
ALO,OCO,Alpine,2022,São Paulo Grand Prix,Race,race,0.171999999999997,0.4862639621438966,29,dry,
BOT,ZHO,Alfa Romeo,2022,São Paulo Grand Prix,Race,race,0.5859999999999985,0.0800727766069947,31,dry,
GAS,TSU,AlphaTauri,2022,São Paulo Grand Prix,Race,race,0.5004999999999953,0.0871088231743776,34,dry,
HAM,RUS,Mercedes,2022,São Paulo Grand Prix,Race,race,0.1000000000000085,0.055808214276936,39,dry,
LEC,SAI,Ferrari,2022,São Paulo Grand Prix,Race,race,-0.3164999999999978,0.1357747707865224,28,dry,
PER,VER,Red Bull Racing,2022,São Paulo Grand Prix,Race,race,0.1219999999999998,0.0916622740907717,25,dry,
STR,VET,Aston Martin,2022,São Paulo Grand Prix,Race,race,-0.3435000000000059,0.3689603282435211,32,dry,
MAG,MSC,Haas F1 Team,2022,São Paulo Grand Prix,Race,race,,,0,,missing_lap_time_data
NOR,RIC,McLaren,2022,São Paulo Grand Prix,Race,race,,,0,,missing_lap_time_data
ALB,LAT,Williams,2022,São Paulo Grand Prix,Qualifying,qualifying,1.26700000000001,0.3310056252391202,3,dry,
ALO,OCO,Alpine,2022,São Paulo Grand Prix,Qualifying,qualifying,0.4309999999999974,1.729312007633016,3,dry,
ALO,OCO,Alpine,2022,São Paulo Grand Prix,Qualifying,qualifying,,,1,wet,insufficient_matched_pairs
BOT,ZHO,Alfa Romeo,2022,São Paulo Grand Prix,Qualifying,qualifying,-0.4570000000000078,0.8916425983538456,4,dry,
HAM,RUS,Mercedes,2022,São Paulo Grand Prix,Qualifying,qualifying,-0.1555000000000035,0.1143049924152078,4,dry,
